TeamName,ADJOE,ADJDE,BARTHAG,Record,Wins,Games Played,EFG%,EFGD%,FTR,FTRD,TOR,TORD,ORB,DRB,,2P%,2P%D,3P%,3P%D,,,,,3PR,3PRD,ADJ T.,,,,,,,,WAB,,
"South Florida",109.41593662367,86.453437863809,0.93754576946056,26–6,26,32,50.8,41.9,30.6,25.4,22.4,19.7,37.9,25.9,67.6,49.6,40,35.5,30.8,8.2,7.2,60.6,45.5,33,30.7,67.5,,,,2023,,,,2.4429678043364,73.1,69.3
Army,87.199185559534,100.28677089326,0.16684614853806,12–17,12,29,43.5,47.1,26,27.8,22.8,20.1,32.2,27.9,67.7,43.6,46.4,29,32.8,5.3,8.5,47.6,53.5,38.1,25.3,69.1,,,,2023,,,,-15.61518561831,66.3,72
"Loyola MD",83.221237972341,101.58720011195,0.091681698173551,10–21,10,31,42.5,49.3,27.4,28.2,26,22.1,32.9,25.5,64.4,41.9,48.2,29.4,34.4,3.3,8.8,53.4,58.1,26.8,34.3,65.4,,,,2023,,,,-19.576127874472,70.7,74.2
Belmont,104.38582010503,91.522028363542,0.81941850249451,23–11,23,34,50.7,44.4,30.8,30.1,18.9,19.7,28.3,33,68.5,50.2,43.2,34.3,31.2,9.5,9.1,56.6,51.4,41.8,32.1,67.9,,,,2023,,,,-2.9115445626915,69.9,71.8
Siena,89.92707349135,97.64034377031,0.27961849804643,19–13,19,32,46,43.5,26.5,28.9,25,24.5,36.8,30.9,72.4,45.6,42.5,31.2,30.4,6.8,5.9,54.7,52.5,32.4,33,73.3,,,,2023,,,,-11.96798979786,69.9,71.7
"Southern Utah",93.941317041244,90.706522555268,0.59940147478838,21–9,21,30,47.5,42.8,29.8,24.6,23.9,15.4,31.7,27.6,70.5,49,42.2,29.1,29.3,11.2,5.5,54.5,52.5,28.2,32.7,70,,,,2023,,,,-4.1167449901991,75.9,67.4
"N.C. State",109.03375673319,80.079087406734,0.97206092095179,20–11,20,31,48,42.8,26.4,21.1,18.3,20.1,29.7,26.3,71.1,48.3,42.9,31.4,28.4,10.7,6.5,49.9,46.3,28.9,33.3,70.8,,,,2023,,,,4.0731704455822,71.7,74.5
Pittsburgh,97.264735262174,88.750225866172,0.74145044419286,10–20,10,30,44,46.6,24.2,25,22.6,22.4,30.5,35.7,69.6,42.2,45,32,32.7,10.4,9.7,53.7,64.6,32,39.3,68.9,,,,2023,,,,-7.7431304350402,70.8,73.8
Furman,84.96825733036,100.9161071302,0.12151770676916,8–19,8,27,40.3,47.4,32.6,22.7,27.1,20.6,41.2,33.1,67.8,39.7,49.2,27.7,29.5,4.8,12.1,54.5,54.8,30.6,34.8,68.9,,,,2023,,,,-16.464891039923,73.4,68.9
Massachusetts,106.99307605064,88.542743582149,0.89813803440725,26–6,26,32,49.2,45.5,23.5,21.9,19,24.6,35.7,28.2,71.7,47.8,44.1,35.1,31.7,7.5,6.5,62.1,64.1,29.4,40.5,71.6,,,,2023,,,,-0.88308371550844,73.1,72.2
"Mount St. Mary's",80.995892139705,96.840508904962,0.11358136333496,11–19,11,30,42.1,43.4,22.4,28.6,23.5,23.8,24.6,37.5,68.1,42.2,43.8,28,28.5,6.8,8.5,53.4,55.3,45.1,32.3,68.3,,,,2023,,,,-16.17857831781,71.7,72.2
Bryant,84.035087847996,104.84281222056,0.072822540892736,7–21,7,28,42.5,46.8,24.6,24.5,23.1,21.2,30.5,35.3,66.6,40.9,45.3,30.4,33.3,7.7,9.3,48.1,56.3,33,32.2,68.3,,,,2023,,,,-19.714764700919,72.8,68
Syracuse,107.39122276951,88.593634837827,0.90139415327813,18–12,18,30,46.3,46.1,26.8,22.7,20.5,23.6,35.6,31.9,74.3,45.6,47.3,32.1,28.9,8.8,5.8,51,58.2,28.4,28.5,74.3,,,,2023,,,,-0.97748481344871,72.9,71.3
"Jacksonville St.",86.682959995091,90.345326762726,0.38322249002465,14–14,14,28,41.3,45.3,29.4,29.7,18.3,23.4,29.2,24,66.8,40.1,45.2,29.2,30.3,4.4,8.2,42.8,46.6,34.1,28,67.8,,,,2023,,,,-10.989195740671,67.4,72.8
"McNeese St.",83.040917914352,100.88142098593,0.096385984030357,10–19,10,29,44.5,44.8,37.6,32.7,27.8,20.8,30.2,34.8,73.7,45.3,44.1,28.4,30.8,7.1,6.9,59.4,62.5,28.8,31.1,74.5,,,,2023,,,,-15.790315550232,67.2,69.4
Quinnipiac,86.259782323839,84.837989455538,0.54763767248643,21–9,21,30,45.6,38.6,32.1,25.1,25.3,23.8,33.4,29.5,68.6,45.9,36.9,29.9,27.9,11.7,7,61.2,52.6,30.2,34.4,68.5,,,,2023,,,,-6.3747796644145,69.3,66.1
"Rhode Island",97.154318157863,84.901100061927,0.82496515595716,24–6,24,30,49.1,40.7,26,23.8,23.4,22.6,36.1,27.2,68.1,46.9,41.2,35.2,26.5,10.7,7.5,56.1,49.2,38,33,68.7,,,,2023,,,,-1.8850631798405,69.1,70.9
"Detroit Mercy",77.877680491658,99.09111239212,0.05894736716822,4–25,4,29,40.4,48.2,25.6,27.9,28.3,16.4,31,27.7,70.7,43.3,46.9,21.9,34.1,6.9,8.4,48.6,52.5,27.1,29.8,70.5,,,,2023,,,,-21.832879085663,68.1,65.5
Radford,83.456290419029,97.978807866694,0.13646996853842,12–17,12,29,46.7,44,27.9,26.1,25.8,21.8,27.8,29.6,70,46.7,45.3,31,27.7,7.4,5.6,53.4,46.2,33.3,32.4,69.6,,,,2023,,,,-15.538519039019,71.7,67.4
"East Tennessee St.",91.695686449357,93.921324136794,0.43148515070493,21–9,21,30,44.1,43.6,24.5,25.7,20.6,22.1,36.8,30.8,63.7,43.2,41.7,30.5,31.5,8.8,5.9,42,48.2,33.9,34.7,64.8,,,,2023,,,,-6.8252710681042,72.1,70.1
Duquesne,97.041440969761,93.877708505227,0.59415507990753,18–12,18,30,47.7,43,27.8,22.1,19.5,17.6,28.9,29.7,69.6,45.9,38.8,33.5,32.9,11,9.9,58.9,56.9,40.9,39.8,69.8,,,,2023,,,,-9.1391148138771,65.9,68.7
"Virginia Tech",118.33185848641,80.850274224676,0.98763302622528,27–4,27,31,51.9,41.9,29.6,23.6,19.7,20.6,32,24.5,67.7,51.7,41.4,34.9,28.8,8.4,8.9,58.6,42.4,38.6,26.8,67.2,,,,2023,,,,9.6513482558434,75.4,72.5
"North Carolina Central",83.508468829604,101.36894701743,0.097183739463337,12–16,12,28,42.7,44.3,35.9,37.8,26.3,26.1,30.8,38.6,76.7,41.9,46.4,29.7,26.6,7.9,7.6,52.8,58.8,28.2,31.2,77.2,,,,2023,,,,-13.981549168657,64.3,67.9
"North Dakota St.",94.526220899579,97.18598654978,0.42089107008328,17–11,17,28,47.4,47.1,31.5,38.5,21.7,21.3,34.5,29.1,72.1,47.3,47.1,31.7,31.5,9,6.6,53.9,46.7,32.9,29.6,71,,,,2023,,,,-8.1805308545099,68.1,71.9
"Northwestern St.",81.166546159891,102.39224118788,0.06467378828537,8–18,8,26,41.2,47.2,26.9,33.4,24.3,23,27.6,35.6,71,38.7,47.1,30.4,31.8,4.2,8.2,49.6,51.8,35.6,29.1,71,,,,2023,,,,-14.947127468556,69.5,72
Fairfield,82.0986302716,90.828910633161,0.23827729856832,15–15,15,30,42.9,43.8,26.7,25.3,26,25.4,31.5,30,69.2,41.4,43.9,30.6,29.1,3,8.9,58.1,54,32.9,30.7,68.4,,,,2023,,,,-13.166054555479,63.2,70.8
Arkansas,105.62031208817,82.038567178431,0.94812277777161,21–12,21,33,47,43.1,38.4,31.6,18.3,22.2,26.4,31.5,73.9,48.4,41.1,30.2,31.7,10.2,9.9,53.3,49.7,44.6,30.9,73.5,,,,2023,,,,1.0126036071359,67.3,69.1
"UNC Wilmington",78.836085011614,97.066227634412,0.083764753756498,4–24,4,28,39.9,44.9,25.6,27.2,29.8,21,33.9,33.2,67.5,39.8,46.2,26.9,27.9,7.6,6.4,44.6,48.9,20.8,30.2,67.3,,,,2023,,,,-21.563187758663,76.4,72.3
"George Washington",95.350426341637,93.599591535316,0.5530809801422,17–13,17,30,44.3,45.5,21.7,30.1,20.6,22.5,34.8,30.3,67.7,40.9,45.4,32.9,30.3,6,9.5,47,55.4,39.8,35.5,68.1,,,,2023,,,,-9.1817393247835,70,71.2
"UNC Asheville",77.152055189259,100.10356853538,0.047656268499918,10–19,10,29,39.9,46.5,27.9,28.9,25.5,23.5,28.2,33,69.8,41.2,48.9,25.2,28,3.2,7.2,50.4,50.7,37,34.4,70.1,,,,2023,,,,-17.039062895383,67.7,66.3
Dayton,93.374822530681,97.455001427006,0.37945936942663,6–21,6,27,44.9,45.4,24.5,26.3,25.8,18.1,36.7,33.3,70.1,42.7,44.8,33.5,31,5.5,9.5,51.2,58.6,28.7,36.1,70.3,,,,2023,,,,-16.942261880637,71.5,70.3
"Stephen F. Austin",101.0681839685,87.890328746196,0.83294081745236,24–6,24,30,52.2,42.3,38.7,30.1,22.6,25.8,37.1,32.3,70.6,53.4,41.4,33.2,29.6,9.5,6.2,62,55.2,33.7,30.6,69.7,,,,2023,,,,-3.4767451780496,69.7,70.1
"Arkansas St.",90.002237830735,99.420074539806,0.24149979781392,12–19,12,31,43,45.6,28.2,32.5,20.8,22.3,31.3,35,73.8,41.1,45.4,31.3,30.8,5.1,7.6,49.9,53.7,32.3,28.1,72.6,,,,2023,,,,-16.41791286673,74.3,71.9
Stonehill,86.021485574737,108.20430358881,0.06670904245949,8–20,8,28,44.2,47.4,24.4,24.8,22.9,17.5,30.1,29.1,65.9,43.3,47.4,30.5,31.6,6.4,9,64.9,46.8,36.3,27.1,66.6,,,,2023,,,,-19.094606557155,72.4,69.6
Oakland,87.969812525698,98.924459267647,0.20592395880392,12–17,12,29,40.2,52.7,29.7,31.3,19.7,22.8,34.1,28.5,72.2,39.7,52.4,27.4,35.7,5.9,8.4,47.4,52.9,35.9,31,72.6,,,,2023,,,,-13.400605785899,66.1,68.7
"Southeast Missouri St.",81.419942687777,94.036695238584,0.16019933443121,13–15,13,28,41.7,45.5,32.2,44.2,25.3,27.7,30.3,35.2,72.1,41.7,44.9,27.7,31.3,7.8,7.1,51.6,60,28.3,32,72.6,,,,2023,,,,-11.93179845235,73.6,68.8
Binghamton,82.139217436518,95.387716257956,0.15191707238708,11–17,11,28,43.1,45.2,23.1,29.6,21.3,24.6,27.5,31,69.9,41.9,44.2,30.8,31.8,5.4,9.5,54,49.1,27.2,28.2,71.6,,,,2023,,,,-15.641056489682,66.8,64
"George Mason",88.601690489128,90.328936857094,0.44471950442224,16–15,16,31,41.5,44,33.6,28.7,23,21.7,34.8,29.2,68.3,42.2,43.1,26.6,30.4,9.2,9.4,49,50.3,30.7,33.8,68,,,,2023,,,,-10.294747420142,63.4,69.5
"Old Dominion",89.378350717542,88.256241731224,0.53625918778237,21–12,21,33,43.7,45.3,29.9,38.9,22.2,27.2,33.5,27.4,72,43.1,45.3,29.9,30.2,6.5,5.4,52.8,48.4,30,27.6,71.5,,,,2023,,,,-9.2129004029564,62.6,69.9
"Green Bay",98.755763154601,84.089989855893,0.86398211032765,27–5,27,32,48.4,39.9,22.2,22.5,17.5,21.3,31,25.8,66.1,48.2,39.7,32.5,26.7,8.2,6.7,60.5,58.6,36,46.6,65.5,,,,2023,,,,-1.8112046449479,78.7,72.2
"UNC Greensboro",87.866298557824,99.883678815148,0.1863073956874,13–14,13,27,42.3,46.4,28.2,32.8,21.4,22.7,34.2,35.5,67,43.3,46.3,26.7,31.1,8.8,6.8,45.5,48.4,30.2,28.4,68.2,,,,2023,,,,-12.162262514826,67.9,70.4
"Little Rock",78.674282044163,81.142291148266,0.41211916182494,21–10,21,31,38.9,39.4,33.3,26.9,22,28.1,29.2,31.6,64.6,40.5,40.2,14.1,25,7.4,5.1,62.2,45.6,8.2,30,63.5,,,,2023,,,,-6.8116165217805,66.4,74.5
"Austin Peay",86.804779474363,88.250297406158,0.45266049291406,16–12,16,28,46.4,42.8,35.2,33.6,26.1,24.2,28.3,29,65.7,45.9,44.5,32.2,26.2,6.3,6.9,50.4,47.1,24.4,32.8,66.3,,,,2023,,,,-8.5828862417909,72.2,72.1
Rutgers,93.503917615391,93.262123711875,0.50744360695627,12–20,12,32,43.9,50,33.3,25.7,27.1,20.2,32.4,33,71.5,43.5,48.3,30,35.4,10.5,9.6,48.3,66.7,25.5,35.2,70,,,,2023,,,,-7.640952865442,76.4,72.1
"Nicholls St.",78.491641611376,109.02749960396,0.022335439986275,4–24,4,28,42.2,48.3,26.6,25,24.7,19.9,25.5,36.5,70.7,40.2,48.2,31.3,32.4,4.9,8.6,58.6,60.1,30,36.3,71,,,,2023,,,,-22.97373093061,67.5,65.2
"Sacramento St.",106.81699833656,93.527332461003,0.82170303885771,25–7,25,32,55.4,43.4,27.6,28.1,23.1,17.5,33.5,26.2,63.7,53.5,41.4,38.6,32.1,8.8,4.6,52.3,44.6,44.3,29,64.3,,,,2023,,,,-4.582408176298,73.4,74.7
"William & Mary",93.258815822141,98.92862064223,0.33654483092,18–13,18,31,45.1,47.1,24.7,28.9,19.3,24.7,27,35.4,69.3,43.1,46.5,32.3,32.3,6.7,7.1,58.9,49.8,37.3,32.5,69.4,,,,2023,,,,-11.181007196695,78.6,70.4
Colgate,84.106727965885,91.797640233003,0.26771430875497,15–14,15,29,42,44.3,22.8,25.3,19.6,24.3,28.1,27.8,63.9,43.5,46.3,24.6,25.9,5.8,5.6,53.2,56.1,22.4,26.7,64.3,,,,2023,,,,-12.268653677305,74,68.3
USC,97.91275220036,74.826230506246,0.95658004933421,21–9,21,30,43.4,39.2,31.3,20.5,22.2,25,35.8,32.6,66.9,40.6,38.5,32.9,27.3,13.5,8.9,62.4,57.4,32.1,27.7,67.2,,,,2023,,,,2.6335487990022,73.2,72.1
Merrimack,85.406019181525,107.79831665621,0.064300749880896,14–16,14,30,43.3,47.7,26.2,28,23.6,23,32.5,34.7,68.7,42,47.7,30.3,31.9,7.6,9.1,50.5,53,36.4,33.7,69.7,,,,2023,,,,-13.566403967357,69.9,72.7
UNLV,108.01453323282,90.25467546146,0.88752936175689,30–2,30,32,51.6,44.1,29.7,23.2,18,20.8,33.7,23.9,70,51.9,42.6,34,31.4,6,6.3,55.2,50.9,31.7,32.6,70.6,,,,2023,,,,1.5938929378525,76.6,76.1
"Illinois St.",101.46589695566,90.596620582127,0.78634232724815,23–8,23,31,48.8,44.1,31.6,31.6,18.3,22.6,28.6,32.4,67.6,45.1,44.2,37,29.3,12.5,8.1,51,59,35.4,35.2,67.5,,,,2023,,,,-2.8581526798326,73.4,73.9
Manhattan,82.322004466866,90.322934976042,0.25603893142233,16–17,16,33,39.2,43,28.3,27.7,25.5,25.8,39.6,28.8,70.3,39.2,42,26,30,10.9,6.3,53.3,53.5,24.2,33.1,69.6,,,,2023,,,,-15.683800871366,70.8,70.8
Utah,122.4163573575,86.780742854239,0.98122908727456,25–4,25,29,55.6,45.8,33.5,28.9,19.2,22,33.2,27.5,72.9,57,44.2,35.6,33.1,7.9,11.8,62.2,56.4,39.7,28.9,73.6,,,,2023,,,,8.2075858537184,78.2,66.7
"Louisiana Tech",95.857470127083,90.369547259618,0.66328841263971,18–12,18,30,48.4,44.1,34.6,24.8,21.9,22.1,26.5,31,66.7,47.2,43.2,34.3,30.7,7.2,7.5,54.9,53.4,27.7,31.6,66.4,,,,2023,,,,-8.5173034260081,77.1,74.3
"Youngstown St.",94.438179024915,91.593733722536,0.58702965585476,17–11,17,28,49.1,42.9,26.5,31.2,21.3,19.3,28.2,25.5,67.4,51.1,41.3,31.2,30.8,7.3,7.8,65.8,57.4,44.5,33.8,67.4,,,,2023,,,,-8.7827853731594,67.3,73.6
Jacksonville,90.357148583998,98.451493147006,0.27157840332391,9–17,9,26,45.3,49.1,24.6,35,21.1,22.9,28.7,32.2,66.4,45.6,50.1,29.8,31.7,5.1,8.2,44.7,56.5,32.4,38.4,66,,,,2023,,,,-12.15469818783,72.2,66.2
"Tennessee St.",84.591492590144,104.44748724174,0.081302257268073,8–18,8,26,43.7,50.5,35.5,32.8,26,25.7,32.1,36.4,72.5,44.9,50.4,26.6,33.8,8,6.8,42.2,65.6,23.3,31.9,72.5,,,,2023,,,,-16.315428252481,66.7,72.2
Stanford,118.85107261006,77.135554117993,0.99311519166412,28–5,28,33,51.4,38.4,28.9,24.6,19.5,16.4,39.5,26.2,68,51,34.3,34.8,30.6,17.5,5.3,58.4,49.5,32.8,35,68.4,,,,2023,,,,9.9552332958212,73.6,73.5
Longwood,80.598304795143,103.18219308756,0.055163273158176,9–21,9,30,39.5,51.5,32,28,23,25.2,24.1,34.4,74.1,39.3,52.6,26.7,32.8,4.1,9.1,42.9,51.9,24.9,33.9,74.8,,,,2023,,,,-17.808183141586,72.6,70.5
"Sacred Heart",82.31746786336,92.970512831763,0.19788927226995,17–13,17,30,42.4,44.3,29.6,32.3,22.3,27.5,32.7,29.4,70.5,43.3,42.7,27,31.6,8.9,7.5,45.5,58,32.3,34.1,71.2,,,,2023,,,,-12.141711814427,65,66
"Western Kentucky",96.731932440305,93.575753178356,0.59423026935847,19–13,19,32,46.4,50.9,31.7,35.8,21.1,28.7,32.3,34.3,71.8,46.8,52.3,30.6,32.4,6.2,9.1,52.9,55.7,46.8,35.8,71.9,,,,2023,,,,-8.5014902762805,68.8,74.8
"UT Arlington",95.011926005572,95.418206598332,0.48773488064554,13–17,13,30,45.2,49.5,38.8,37.3,21.9,23.8,31.9,32,75.6,45.5,48,29.3,35.1,7.4,7.2,55.9,58.8,20,31.7,75,,,,2023,,,,-11.951475228434,69.3,66.8
Fordham,96.321516895785,87.452448864209,0.75228941605616,17–12,17,29,47.3,45.4,16.3,25.9,18.4,23.6,27.9,26.1,74.4,46.4,44.6,32.8,31.5,6.1,5.8,55.4,52.7,34.9,28.3,75.3,,,,2023,,,,-7.3313368529332,77.6,70.9
"Alabama St.",88.680968248157,105.29284125876,0.1219008517534,15–15,15,30,43.9,47.6,37.7,33.3,26.3,22.8,32.3,38,70.1,44.3,45.8,28.5,35,7.8,11.2,52.3,48.6,28.3,27.1,69.4,,,,2023,,,,-10.80730400236,72.2,64.4
"Wichita St.",95.444383766518,89.168809996977,0.68614169506012,18–14,18,32,44.5,43.4,32.8,26.4,22.7,20.7,35.1,27.5,70.4,44.3,43.6,30,28.7,8.1,9.2,53.6,58.9,21.5,38.5,70.2,,,,2023,,,,-8.7386430094182,74.3,68
"Texas Tech",104.68568196283,88.115735236581,0.87884940169252,18–14,18,32,47.2,46.9,35.7,32.9,21.7,23.5,29.7,29.4,70.4,46.5,47.9,32.5,30.1,7.4,8.7,50.8,52.3,31.7,36.6,69.3,,,,2023,,,,-1.8952825286267,75.6,73.6
Michigan,109.30736755246,83.091416695028,0.95904866888054,22–9,22,31,52,46.5,32.6,24.4,22.6,25,33.1,27.1,71.6,52.5,44.3,33.8,33.9,6.8,6.5,58.7,54.6,30.6,33.1,70.3,,,,2023,,,,3.1078254937133,77.5,75.2
