TeamName,ADJOE,ADJDE,BARTHAG,Record,Wins,Games Played,EFG%,EFGD%,FTR,FTRD,TOR,TORD,ORB,DRB,,2P%,2P%D,3P%,3P%D,,,,,3PR,3PRD,ADJ T.,,,,,,,,WAB,,
"Saint Louis",110.12839800995,99.993388059701,0.75217442370577,0–2,0,2,48.7,53.9,32.1,44,20.9,10.4,29.9,30.3,67.1,53.2,58.7,25.7,32.1,7.9,9.1,50,46.3,31.3,45.7,68.8,,,,2024,,,,-0.73535179202747,72.2,52.9
"Arizona St.",103.51946521739,103.0568783487,0.51287316383909,1–4,1,5,44.7,56.7,30.9,34,13.7,16.5,20.4,31,71.7,46.3,56.3,28.1,38.2,6.6,6.3,43.3,61.3,37.5,40.2,69,,,,2024,,,,-0.52128563702809,62.8,76
"Purdue Fort Wayne",72.305666666667,81.603,0.19923531530285,0–1,0,1,38.1,37.9,10.2,25.8,18.7,18.7,12.2,39.1,69.5,45.5,47.8,19.2,10,6.5,15.2,30,54.2,44.1,30.3,71.2,,,,2024,,,,-0.31380569222683,50,70.6
Iona,106.86601999538,104.2087805795,0.57188947308451,0–1,0,1,49.1,66.7,29.8,45.1,19.9,18.4,19.4,25,70.5,48.5,73.5,33.3,35.3,0,0,25,54.8,42.1,33.3,70.4,,,,2024,,,,-0.27630801008917,70.6,73.9
Stetson,120.13781076308,115.58026693798,0.60939124418577,0–2,0,2,51.1,58.8,36.2,26.9,23,15.9,21.4,46.8,63.1,41.2,59.7,41.9,38.1,2.6,11.8,64.1,54.8,45.7,35.3,65.2,,,,2024,,,,-0.42295269953574,79.4,68.8
Marshall,108.67080826332,124.80138032524,0.16915840399312,0–1,0,1,48.6,71.6,33.3,20.3,20.1,11.3,38.6,32.3,79.5,46.5,61.7,34.6,59.3,10.6,14,62.1,60,37.7,36.5,74.2,,,,2024,,,,-0.28417109254948,65.2,80
Mercer,95.201727946008,109.13000716445,0.17218349717904,0–1,0,1,43,66.1,35.9,49.2,12.2,14.9,22.7,33.3,73.9,46,67.5,21.4,42.1,7.5,4,26.9,45.7,21.9,32.2,69,,,,2024,,,,-0.22238278319039,52.2,69
Lindenwood,84.416198638368,111.71524329406,0.038337710849009,0–2,0,2,35.1,61.5,25.4,41,23.7,11.8,22.1,27.3,71.9,33.8,66.7,25,36,4.2,16.2,28.6,65.2,35.1,41,71.3,,,,2024,,,,-0.41602556531525,65.5,72
"St. Bonaventure",110.47345238095,104.4573452381,0.65564784578903,0–2,0,2,46.4,53.4,16.9,53.8,17.7,14.6,34.7,33.3,64.9,54.3,60,24.1,28.2,3.1,14.3,49,62,43.5,37.5,65.4,,,,2024,,,,-0.57427710102033,76.2,75
"Oregon St.",104.22092592831,106.67089603231,0.4335928114705,1–5,1,6,44.7,54.8,32.6,44.9,15,13.5,22,34.5,66.6,42.5,56.5,32.7,34.2,10.8,10,48.5,58.6,33.2,32.4,66.1,,,,2024,,,,-1.1067859568247,77.8,68.2
"James Madison",109.64483333333,83.583,0.95775764382238,1–0,1,1,42.6,36.8,41.2,51.4,18.1,13.3,31.1,31.5,73.7,43.6,48.1,27.6,5,7.7,12.8,56,50,42.6,27.8,76.3,,,,2024,,,,0.74728192160975,75,62.2
Georgetown,108.75462485362,109.83904010009,0.4715056579275,0–10,0,10,44.8,63.1,29.7,34.1,16.2,16.6,30.4,30.9,66.8,42.4,62.6,32.6,42.5,7.2,15.2,45.8,64.5,37.2,43,67.4,,,,2024,,,,-2.9010713166857,72.4,71.1
"Morgan St.",92.155936797444,120.26263755078,0.044734139370808,0–2,0,2,41.2,63.7,16.8,37.8,27,12.5,28.2,51.5,72.2,41,67.1,27.8,39.3,10.1,14.5,40.9,66.7,30.3,41.5,69,,,,2024,,,,-0.41703421131284,55,84.3
"New Hampshire",102.293634849,97.193724293926,0.64293482264442,0–2,0,2,50.5,50.3,40.4,25,22.1,15,14.9,36.1,76.8,39.6,58.2,39.3,24.5,3.3,20.8,55.8,60.6,56,36.8,78.7,,,,2024,,,,-0.19542347462739,54.5,66.7
"Iowa St.",118.36633739169,85.634838893332,0.97639618283712,6–3,6,9,49.4,47.6,30.7,38.2,16.7,24.8,30.7,37.6,65.8,46.9,47.9,36.7,31.6,9.7,10.7,56.9,59.5,30.7,44.7,67.2,,,,2024,,,,3.7406189921939,69.6,76
"Alcorn St.",97.208060661177,109.89079183256,0.19618918768218,0–3,0,3,43.8,57.1,36.4,42.4,17.9,14.2,26.5,29.2,72.6,42.4,61.2,31.4,34.6,4.9,12.8,44.9,76.9,29,44,72.9,,,,2024,,,,-0.86986017397154,59.4,69.2
Purdue,122.16100359911,95.634026744186,0.94349855925483,10–4,10,14,52.1,50.3,44.1,27,18.2,13.3,38.1,26.2,68.5,49.3,50.5,38.9,33.3,8.3,6.9,60.9,58.2,31.5,37.9,68.1,,,,2024,,,,5.3579749597907,73.1,77.4
Drake,91.479294117647,86.848117647059,0.64507179506746,0–1,0,1,45.1,48.3,37.7,40.7,11.9,13.2,11.1,13.2,75.7,43.6,62.1,31.8,23.3,3.4,10.3,45.8,40,36.1,50.8,72.3,,,,2024,,,,-0.34897007347296,52.2,75
Marquette,116.02939960703,94.62212118168,0.9125720195786,6–7,6,13,51.5,52.2,23,24.3,15.3,19.7,25.9,35.7,68,53.2,50.4,32.5,36.4,7.8,10.3,47.7,62,38.8,42.9,69,,,,2024,,,,2.5846931755315,69.3,78.4
"Holy Cross",85.110571406939,107.16078719154,0.06602846015852,0–1,0,1,42.6,55.2,17,10.4,29.7,11.9,12.9,52.5,67.3,37.9,58.2,33.3,31.8,3.6,20.7,47.1,56.4,38.3,28.6,65.6,,,,2024,,,,-0.24153413760756,62.5,75
Houston,115.18357086121,94.434788932891,0.90755181263867,5–4,5,9,44.7,52.2,27.5,37,13.5,19.8,32.4,28.9,63.4,45.8,50.3,28.6,36.8,12.2,6.7,47.9,66.2,37.2,39.1,63.2,,,,2024,,,,2.5406284457888,74,69.1
"Western Michigan",100.07061617637,98.412215265615,0.54789727121547,0–2,0,2,45.7,53.1,18.3,22.1,22.3,12,38.2,20.3,62.7,46.9,58.1,29.4,31.4,6.5,17.2,57.8,51.9,44.3,45.1,65.1,,,,2024,,,,-0.68313036947766,47.6,64
"New Mexico St.",93.794309690365,115.38728958647,0.084502602964656,0–2,0,2,39.4,64,31.7,50.8,25.3,9.4,23.9,29,69.3,46,64.1,19.5,42.6,7.8,12.7,48.6,64.1,39.4,45.8,64.5,,,,2024,,,,-0.58602316793001,78.8,68.3
Milwaukee,112.0333460874,124.73755608891,0.22525910656048,0–1,0,1,44.5,69,24.7,38.1,17.2,14.6,39.6,35.7,75.5,41,55.8,32.4,65,4.7,12.8,44.4,67.6,46.6,31.7,75.4,,,,2024,,,,-0.27630801008917,77.8,79.2
Portland,103.10580374058,117.84613681431,0.17701872722092,0–5,0,5,45.2,62.8,27.2,23.2,11.6,10.1,17.3,34.2,67.5,42,59.1,33.3,44.9,3.4,8.6,53.1,68.8,40.8,45.5,69.2,,,,2024,,,,-1.6992875121735,61.3,73.3
Albany,110.83491473677,121.13697567916,0.26461444091088,0–1,0,1,47.5,66.4,31.1,43.1,18.1,12.5,29.7,28,72,51.5,70.5,28.6,35.7,6.8,9.1,48,47.2,45.9,24.1,73.1,,,,2024,,,,-0.34269319209136,68.4,76
"Tarleton St.",91.791166666667,92.7765,0.46934125711981,0–1,0,1,31.7,43.6,18.3,40,17.9,13,35,36.1,61.3,42.1,40,9.1,32,13.3,15.8,61.1,65,36.7,45.5,59.9,,,,2024,,,,-0.15138140713521,72.7,77.3
"San Francisco",109.50231840458,100.79075956264,0.72178617671554,0–6,0,6,49.3,55.4,22.2,47.8,16.9,14.6,23.1,30.3,67.2,52.5,52.2,29.9,41.8,9.4,7.8,48.3,50.6,41.9,30.4,68.5,,,,2024,,,,-2.0285964680777,70.5,68.2
Bucknell,103.26504888787,110.57474677389,0.31291708053609,0–1,0,1,45.4,59.2,27.8,24.6,19.2,10.3,13.2,37.1,67.9,44,61.3,31,38.2,9.7,8,65,71.9,53.7,52.3,69,,,,2024,,,,-0.1651398671905,73.3,81.3
Connecticut,126.52997967484,94.41104714789,0.96667142773543,11–3,11,14,52.1,49.2,29.1,30,15.2,14.1,36,27.3,63.8,52.6,48.3,34.3,34.1,11.9,10.7,62.2,48.4,39.1,32.8,63.3,,,,2024,,,,6.5552228592648,77.2,73.7
"Southern Indiana",97.920867611323,101.45493565976,0.39945584716043,0–3,0,3,42.3,54.1,16.5,39.3,20.8,13.7,21.6,31.1,70.5,39.4,58.5,31.3,30.8,7.6,9.2,50,68.5,38.1,35.5,70.5,,,,2024,,,,-0.76682801905372,62.1,75
"Florida Gulf Coast",111.08223998212,119.13016445571,0.30908986699331,0–2,0,2,49.2,60.4,15.9,34.6,13,12.3,20.5,44.8,69.2,51.8,60.2,29.3,40.4,7.2,10.6,46.4,55.1,32.5,36.2,70.2,,,,2024,,,,-0.6678212547144,60,62.2
"San Jose St.",92.655832785245,102.06698247488,0.24740884707374,0–5,0,5,43.4,52.7,9.8,33.7,19.4,14.7,22.8,34.6,63.8,44.2,53,28.2,34.7,11,9.6,43.4,69.5,45.6,35.8,65,,,,2024,,,,-1.6532980408828,50,72.6
"Utah Valley",99.384666666667,103.13491666667,0.3950910213931,0–2,0,2,40.4,58.8,43.9,31.6,17.1,22.8,27.2,36.7,70.2,44.6,56.1,19.4,43.8,7.3,12,44.2,60,27.2,28.1,69.6,,,,2024,,,,-0.69851968101477,66,75
Missouri,109.32154246784,100.39384495242,0.72705157527203,1–8,1,9,47.7,51.9,32.4,49.2,16.3,17.3,24.6,37.6,70.2,48.8,53.9,30.8,32.7,12,11.3,44.1,54.3,39.4,40.3,68.1,,,,2024,,,,-1.6926817131445,74.9,78.7
Cincinnati,105.21562569907,88.966802422536,0.87315066518702,3–7,3,10,45.3,45.9,27.5,30.3,22.4,17.3,35.1,29.5,67.5,45.6,47.3,29.8,29,10.8,7.7,49.4,55.9,34.4,36.2,68.2,,,,2024,,,,0.15537823838095,74.7,75
"Air Force",112.62728675001,110.95637398993,0.54286690963008,1–4,1,5,50.2,55.9,20.4,41,20.1,14.5,25.5,38.9,62,45,53.7,37.2,39.8,10.9,16.4,56.8,59.3,48,37.1,60.7,,,,2024,,,,-0.77682302730905,78.2,76.3
Bradley,126.49692307692,112.56269230769,0.79284131642134,0–1,0,1,59.7,60,11.9,30.8,12.5,8.3,22.9,23.5,64.1,52.4,58.3,48,41.4,5.6,4.8,26.5,54.5,37.3,44.6,61.3,,,,2024,,,,-0.34897007347296,75,85
Troy,111.402,111.642,0.49381319335739,0–1,0,1,49.2,61.8,23.3,36.4,16.6,16.6,28.9,35.7,66.1,40.6,54.3,39.3,50,14.3,31.3,66.7,44.8,46.7,36.4,69.6,,,,2024,,,,-0.35861807018644,78.6,70
Gonzaga,117.84811501847,93.893774936061,0.93170465544384,2–4,2,6,46.8,51.8,24.2,30.5,13.9,15.7,32.2,31.8,64.9,51.3,50,22.9,37.3,8.9,8.2,46.5,49.4,26.4,30.2,67.2,,,,2024,,,,0.36729228566279,76.1,71.8
Stonehill,100.5074602404,112.69102711679,0.21151704359552,0–2,0,2,48,68.6,18.7,23.5,23.3,17.3,25.3,37.9,75.2,49.2,72.5,31.3,42.9,5.8,22,51,64.9,52,47.7,74.4,,,,2024,,,,-0.3438867915025,69.6,87.1
"Loyola MD",103.9912289525,110.37840230139,0.33503684214889,0–1,0,1,53.4,62.9,25.4,48.4,20.4,14.9,23.5,38.2,73.7,54.5,65.2,34.6,37.5,4.3,9.1,48.1,47.2,44.1,25.8,69.4,,,,2024,,,,-0.26924068765192,66.7,50
Belmont,96.579177083333,110.83774479167,0.17028645668078,0–2,0,2,46.6,64.1,28.4,31.3,19.2,18.6,13.3,38.7,75.4,33.3,62.2,41.5,44.4,6.8,7.9,62.8,62.9,45.7,42.2,71.3,,,,2024,,,,-0.48871820611859,72.7,75
"Southern Utah",123.0555,113.1195,0.72475916735347,0–1,0,1,60,57.9,31.7,33.3,17.7,13.6,24.2,30.3,73.5,52.9,63,46.2,29.4,2.2,11.8,53.3,64.7,43.3,27,71.1,,,,2024,,,,-0.34476272290523,73.7,71.4
"N.C. State",118.70477365638,99.689255927198,0.88160196203103,3–7,3,10,50.9,52.7,33.4,28.9,13.6,13.6,23.9,29.9,69.1,48.1,52.4,37.8,35.4,9.8,6.5,46,52.3,31.6,39.3,68.3,,,,2024,,,,-0.076731979450689,69.4,74.3
Pittsburgh,108.59115045893,98.818404527351,0.74734831478315,2–6,2,8,42.8,54.1,25.2,35.2,13,14.7,28.3,28,66.2,41.5,52.5,29.6,37.9,11.8,10.8,43.6,57.3,43.8,37.6,65.3,,,,2024,,,,-0.61293654425119,73.4,74.1
Massachusetts,98.0825,95.887,0.56472067673184,0–1,0,1,38.6,48.9,22.7,44.7,12.9,19.3,42.6,19.4,62.1,47.7,44.4,13.6,34.5,5.6,4.5,45.8,66.7,33.3,61.7,65.4,,,,2024,,,,-0.35861807018644,60,85.7
Bryant,85.593666666667,92.871666666667,0.2812066351766,0–1,0,1,37.1,45.2,13.6,59.7,15.3,19.1,10.6,34.9,78.4,35.9,42.2,25.9,35.3,15.6,25.6,57.1,60,40.9,27.4,78.7,,,,2024,,,,-0.35401556248757,44.4,78.4
Syracuse,112.45985856103,101.10153346582,0.77283994125344,3–6,3,9,49.4,55.1,30,31.7,16.7,17.8,20.6,35.4,71.3,49.1,53.6,33.3,38.5,7.2,10.4,41.5,51.3,33.8,34.8,70.6,,,,2024,,,,0.41997194009991,73.9,79.4
"Jacksonville St.",100.16919942443,100.35687040174,0.49461882053311,0–1,0,1,51.9,51.8,15.4,47.3,23.1,12.3,20.7,32.3,65.1,48.6,53.8,40,31.3,15.4,0,29.2,42.3,28.8,29.1,67.4,,,,2024,,,,-0.27822080307718,75,69.2
Quinnipiac,96.838,103.261,0.32332496016722,0–1,0,1,36.7,58.8,30.7,42.6,17.4,16.2,35.3,39,80.4,37.7,59.5,22.7,38.5,7.1,15.1,24,62.9,29.3,38.2,75.7,,,,2024,,,,-0.26924068765192,73.9,58.6
"Rhode Island",105.4649873994,133.28769775628,0.063417043799484,0–1,0,1,47.2,69.5,34,33.9,17.3,3.1,25,24.1,63.5,39.4,53.1,40,59.3,3.1,9.1,38.1,72.7,37.7,45.8,66.9,,,,2024,,,,-0.35861807018644,66.7,70
"Detroit Mercy",97.641441561068,111.27864730864,0.18191050581161,0–3,0,3,44.2,60.5,29.1,27.6,20.6,12.6,22.7,33.6,71.2,45.8,58.4,27.7,42.2,5.3,8.4,40.3,69.3,37.8,42.3,72.6,,,,2024,,,,-1.0671828910754,68,55.6
"Sam Houston St.",98.807666666667,117.54116666667,0.11956516144021,0–1,0,1,43.9,65.8,33.3,40,21.5,10,29.3,25,69.7,40,63,35.3,45.5,3.7,10,31.8,65.6,29.8,55,70.8,,,,2024,,,,-0.32214217948364,52.6,70.8
Duquesne,126.33300877193,114.14254824561,0.76259190528396,0–2,0,2,53,55.6,17.4,50,14.6,5.7,30.2,27,61.8,60.6,58.1,28.6,34.8,11.3,7.6,48.1,57.7,42.6,42.6,62.8,,,,2024,,,,-0.63893585982732,80,81.5
"Virginia Tech",110.1802758597,99.392214659167,0.76584692555539,2–5,2,7,48.2,51.9,37.7,37.5,18.8,16,22.5,33.3,70.5,49.1,52.6,31.1,33.6,5.6,12.8,55.6,50,39.2,31.8,70,,,,2024,,,,0.057359631706983,80,72.8
"North Carolina Central",93.157980946544,139.30660424713,0.0096856600832546,0–1,0,1,40.4,81.3,31.6,17.9,13.6,15.1,21.4,22.2,66.2,41.2,78.8,26.1,56.5,3,8.8,35,87.2,40.4,41.1,64.8,,,,2024,,,,-0.26190796425516,55.6,80
"North Dakota St.",105.98588434064,110.08730247067,0.39254436079928,0–1,0,1,46.7,72.2,6.7,29.6,15.1,18.1,17.1,30.4,66.3,41.3,80.8,42.9,42.9,0,13,36,54.5,23.3,51.9,67.1,,,,2024,,,,-0.18688687779271,100,68.8
"Northwestern St.",88.780643976844,121.37609971065,0.02669187900773,0–2,0,2,37.9,66,19.6,32.8,17.7,13.1,19.3,49.1,64.9,31.7,74.2,30.6,38.3,6.5,17.5,54.3,47.8,43.8,49.2,66.3,,,,2024,,,,-0.60360786842307,40.9,62.5
Arkansas,110.52831527076,99.208517676768,0.77600763583663,2–7,2,9,47.7,52,40.2,45.9,16.1,15,21.3,34.7,73.5,48.6,52.7,30.6,33.7,14.4,10.3,40.5,47.1,32.1,32.1,71.4,,,,2024,,,,-0.79853176668699,76.5,71.4
"Cal St. Bakersfield",102.51012229866,102.502071208,0.50022580982817,0–1,0,1,45.2,57,14.5,35.1,14.8,13.4,21.6,32.1,67.4,44.2,58.1,31.6,35.7,9.3,7,32,33.3,30.6,24.6,66.2,,,,2024,,,,-0.19620718248812,100,80
"George Washington",95.527552604346,105.02597878579,0.25159572935493,0–1,0,1,36.2,58.3,26.2,26.7,13,11.5,27.3,21.9,69.3,44.4,47.2,17.2,50,11.1,11.1,38.1,62.1,44.6,40,73,,,,2024,,,,-0.35861807018644,82.4,81.3
"UNC Asheville",105.38583333333,106.25016666667,0.47653379795398,0–1,0,1,52,58.6,35.3,23.4,20.2,10.1,12.9,29,69.3,47.1,62.8,41.2,33.3,2.3,14.7,60.9,55.9,33.3,32.8,67,,,,2024,,,,-0.21565903083389,50,80
Dayton,122.48488888889,106.47683333333,0.83350753248291,1–2,1,3,56.7,51.7,41.5,25.8,19.8,15,24.4,42,62.3,54.8,49.2,39.7,38.5,5.6,7.1,62.3,46.3,40.8,29.2,64,,,,2024,,,,0.17815154292214,81.4,80.4
"Arkansas St.",94.985666666667,104.52191666667,0.24969981523534,0–2,0,2,41.1,61.7,43.5,43.5,20.3,17.8,29.8,30.6,78.8,49.3,59.3,19.6,44.2,8.6,15.1,37,50.7,41.1,34.7,77.8,,,,2024,,,,-0.50060358626757,72.2,75.9
Oakland,113.59666666667,108.58725,0.62683248312804,0–4,0,4,46.7,56.6,17.9,33.3,13.6,12.8,29.1,35.4,62.7,44.3,54.5,33,39.6,6.1,9.9,44.7,69.1,45.4,42.1,63.9,,,,2024,,,,-1.1592979295352,72.1,72.4
Binghamton,98.026006418554,95.910632082589,0.5623939950073,0–2,0,2,44.3,50.4,26.3,38.7,23.9,16.9,25.3,40.5,71,42.4,50.6,31.3,33.3,13.9,24.2,62.8,47.3,42.1,36.3,73.9,,,,2024,,,,-0.65023929897364,66.7,75
"George Mason",110.26216666667,107.49266666667,0.57261778100954,0–1,0,1,52.7,56.2,19.6,33.8,19.5,12.5,11.4,35.3,71.8,41.9,59,44,34.6,10.3,12.9,45.8,84.4,44.6,40,70.2,,,,2024,,,,-0.15138140713521,63.6,63.6
"Green Bay",85.684478253025,120.16214926346,0.020056150681263,0–1,0,1,37,53,30.4,33.3,25,6.2,17.1,39.5,64.1,38.5,47.9,24.2,44.4,10.4,15.4,53.8,51.6,71.7,27.3,64.3,,,,2024,,,,-0.13570777567437,71.4,68.2
"UNC Greensboro",71.983166666667,98.1265,0.027572156813274,0–1,0,1,33,56.6,36.2,34,25.7,17.7,23.7,30.3,62.3,39.3,50,15.8,43.5,13.3,21.4,42.9,52,40.4,43.4,62.5,,,,2024,,,,-0.26012247382282,35.3,66.7
Rutgers,101.49849464297,96.657242231418,0.63692386263937,1–9,1,10,43.4,53.2,25.3,34.1,17.3,18.4,27.6,36.3,68,41.2,52.3,32.1,36.4,11.9,9.8,44.3,55.6,31.7,39.6,68.2,,,,2024,,,,-1.8592060044151,68.4,69.8
"Nicholls St.",100.16326958589,109.17943294976,0.27067546582119,0–2,0,2,44.1,57.4,29.7,39.1,16.7,18.1,20.8,45.2,71.8,42.5,54.9,31.1,41.3,7.3,6.8,33.3,67.2,38.1,35.9,73.1,,,,2024,,,,-0.57518968179983,77.1,70
"Sacramento St.",102.67193512153,101.57834569455,0.53074788686292,0–1,0,1,46,47.5,12.9,45.8,19.2,10.3,27.5,29.7,67.8,41.4,50,33.3,26.7,9.1,6.9,69.6,65.4,53.2,25.4,68.6,,,,2024,,,,-0.33189225091725,75,77.8
Colgate,88.410038882998,92.156415694592,0.38289687415991,0–2,0,2,46.5,50.4,11.4,29.4,20.4,17.6,10.3,38.6,70.9,49.4,51.3,27,32.6,1.3,9.1,43.8,55.4,32.5,36.5,67.5,,,,2024,,,,-0.34101315087331,46.2,78.4
USC,107.78195393908,95.21807984944,0.80617023189915,1–6,1,7,47.8,52.1,26.9,31.3,19.9,18,28.2,34.6,70.5,49.5,48.2,29.5,39.7,10.3,8.5,47.8,56.7,32,34.1,68.3,,,,2024,,,,-0.77673926927407,72.1,70.1
Merrimack,87.401234762549,91.859277308639,0.36075087674626,0–3,0,3,42,47.5,17.8,38.5,25.2,21.4,19.1,47,68.7,42.5,41.7,27.6,44.2,8.6,11.5,37.9,59.7,46.6,23.6,67.8,,,,2024,,,,-0.96995301287034,72.4,64.3
UNLV,117.76416842805,98.371526056497,0.8878758893579,3–4,3,7,49.4,46.3,30.1,39.7,15,17.8,29.2,39.5,64.3,50.5,47.5,31.3,29.5,8.2,9.7,42.5,55.4,32.1,36.7,65.1,,,,2024,,,,0.58443046690692,74.8,76.4
"Illinois St.",111.15825683231,96.722585918449,0.831982292545,1–1,1,2,45.2,53.9,31.9,22.5,14.1,10.6,35.6,25.7,71.1,51.2,62.1,23.5,30.2,6.1,14.3,38.2,56.7,37.8,48.8,67.1,,,,2024,,,,0.36685883397756,65.1,82.8
Manhattan,97.388711416657,110.97417530761,0.18216422033083,0–2,0,2,42.7,64.7,9.9,19.4,21.3,15.8,26.2,33.9,72.8,36.8,66.3,36.4,41.3,2.4,16.1,47.9,63.5,33.6,35.7,73.5,,,,2024,,,,-0.32162366320819,69.2,88
Utah,113.57510694444,103.11621666667,0.75231332739461,1–7,1,8,47.5,55.6,26.3,28.7,14.8,13.1,27,31.4,68.7,48.5,51.9,30.7,42,7.9,9.2,54.9,51.6,41,33.8,68.9,,,,2024,,,,-1.2341137600107,64,68.9
"Louisiana Tech",107.954,99.614,0.71598429070259,0–2,0,2,46.4,50,25,41,17.6,13.4,29.5,21.4,71.1,43.2,46.8,34.9,37.5,10.4,13.6,42,68.6,34.7,34.2,69.5,,,,2024,,,,-0.65099103501003,74.2,79.2
"Youngstown St.",114.48416666667,102.53333333333,0.78037597127618,0–1,0,1,51.6,60.8,16.4,51,12.2,12.2,20.5,18.8,65.6,37.5,57.1,44.8,43.5,7.1,28.1,56,57.7,47.5,45.1,69.1,,,,2024,,,,-0.35861807018644,60,57.7
Jacksonville,86.052859882532,115.0619976609,0.034195830685181,0–2,0,2,37.2,57.1,34.9,43.6,23.6,9.8,16.7,38.5,76.3,45.8,57.9,13.5,37.5,9.2,19.4,23.7,72.1,33.9,45.7,77.5,,,,2024,,,,-0.41488708126995,78.9,77
"Tennessee St.",104.16021067696,101.69507302136,0.56842804231153,0–1,0,1,43.8,62.8,25,85.1,19.1,17.7,27.5,25,73.3,52.4,54.2,18.2,47.8,8.3,14.3,26.9,66.7,34.4,48.9,70.1,,,,2024,,,,-0.34897007347296,81.3,77.5
Stanford,116.88934476548,103.75483149323,0.79750378377545,1–5,1,6,52.9,54.6,23.8,26.2,18.2,14.8,23.1,35.5,68.7,52.2,55,36,36.1,9.5,11.2,57.3,52.2,40.4,38.9,67.4,,,,2024,,,,-0.75103358298109,79.3,68.7
Longwood,122.36216666667,108.3065,0.80269604210672,0–1,0,1,49.2,63.7,19.7,35.3,11.3,9.7,31.4,14.8,62.1,45.7,66.7,40,40.7,4.2,6.5,55.6,63,24.6,52.9,65.4,,,,2024,,,,-0.35861807018644,75,72.2
"Sacred Heart",82.885192557761,103.582455643,0.07152590997035,0–1,0,1,36.8,55.2,19.3,23.9,26.1,23.2,27.5,57.9,68.9,28.6,50,40,41.4,13.2,16.7,61.1,80.6,26.3,43.3,67.2,,,,2024,,,,-0.24153413760756,72.7,68.8
"UT Arlington",104.23454166667,101.47129166667,0.57663577840375,0–4,0,4,46.6,52.4,22.3,27.7,22,16.5,31.6,37.6,72.7,46.5,51.7,31.1,35.8,10.5,16.7,51.5,54.5,41.7,35.6,70.4,,,,2024,,,,-1.0238648613326,61.8,79.7
Fordham,98.920688109259,97.586733214548,0.53895432621061,0–2,0,2,38,54.7,35,37.9,21.7,14,27.8,26.2,71.3,41.2,56.4,22.4,34.2,7.7,14.7,48.7,57.9,41.9,32.8,72,,,,2024,,,,-0.60015220779399,87.8,63.6
"Alabama St.",93.962844024035,92.831969966046,0.53475534814204,0–1,0,1,42.9,51.9,28.6,59.3,23.7,23.7,16.7,34.4,75.9,47.4,63.3,22.2,25,16.7,13.2,31.8,56,32.1,44.4,73.3,,,,2024,,,,-0.13133532629464,87.5,81.3
"Wichita St.",94.2325,101.90433333333,0.28903049895249,0–1,0,1,45.5,46.6,21.2,25.7,19,10.1,17.1,31.1,78.8,52.2,51.1,20,25.9,4.3,4.3,46.4,74.2,30.3,36.5,77.2,,,,2024,,,,-0.39221546849096,50,89.5
"Texas Tech",119.61536177956,98.643578404552,0.90175102312612,3–5,3,8,54.9,51.4,38.8,28.6,20.1,13.5,24,31.1,67.7,51.3,51.6,39.8,34.1,5.4,7.7,56.3,48.2,43.6,35.9,68.8,,,,2024,,,,0.87500294686659,73.9,73.6
"Boise St.",113.11396434655,96.018689207405,0.86810533126158,4–3,4,7,47.7,49.8,34.6,34.8,17.1,16,30.2,27.5,67.5,48.1,53.4,31.3,27.8,6.8,15.1,48.5,51.1,41,31.1,67.4,,,,2024,,,,1.6692896573668,72.9,73.8
